Cod_setor,Situacao_setor,V001,V060,V061,maioria
250870305000009,8,64,5,5,Mulheres
250880205000001,1,250,37,23,Homens
250880205000002,1,319,36,14,Homens
250880205000003,1,181,39,14,Homens
250880205000004,1,212,17,17,Mulheres
250880205000005,8,67,0,8,Mulheres
250880205000006,8,113,5,7,Mulheres
250880205000007,1,235,37,12,Homens
250880205000008,1,282,30,18,Homens
250890105000001,1,343,39,23,Homens
250890105000002,1,283,30,18,Homens
250890105000003,1,262,29,10,Homens
250890105000004,1,305,24,12,Homens
250890105000005,1,265,12,10,Homens
250890105000006,1,241,30,13,Homens
250890105000007,1,320,24,19,Homens
250890105000008,1,360,24,9,Mulheres
250890105000009,1,307,20,18,Homens
250890105000010,1,307,24,19,Homens
250890105000011,1,290,23,16,Homens
250890105000012,1,233,14,5,Mulheres
250890105000013,1,323,31,16,Homens
250890105000014,1,311,37,11,Homens
250890105000015,1,289,30,22,Homens
250890105000016,1,248,44,8,Mulheres
250890105000017,1,181,16,6,Mulheres
250890105000018,1,143,11,9,Mulheres
250890105000019,1,273,12,14,Mulheres
250890105000020,1,228,17,13,Homens
250890105000021,1,231,16,17,Mulheres
250890105000022,1,101,13,6,Mulheres
250890105000023,1,284,16,13,Homens
250890105000024,1,285,23,17,Homens
250890105000025,1,294,18,17,Homens
250890105000026,1,355,31,17,Homens
250890105000027,1,274,11,13,Mulheres
250890105000028,1,207,16,17,Mulheres
250890105000029,1,227,8,13,Homens
250890105000030,5,187,6,14,Homens
250890105000031,8,110,4,6,Mulheres
250890105000032,8,132,7,9,Mulheres
250890105000033,8,196,8,14,Homens
250890105000034,8,306,9,26,Homens
250890105000035,8,92,6,11,Homens
250890105000036,8,5,0,0,Mulheres
250890105000038,5,51,5,4,Homens
250890105000039,5,102,2,13,Homens
250890105000040,1,204,14,10,Homens
250890105000041,1,297,24,11,Homens
250890105000042,1,210,11,15,Mulheres
250890105000043,1,192,20,13,Homens
250890105000044,1,211,27,6,Mulheres
250890105000045,1,254,20,17,Homens
250890105000046,8,113,3,10,Homens
250890105000047,7,58,1,9,Mulheres
250890105000048,4,103,7,7,Mulheres
250890125000001,1,193,1,12,Mulheres
250890125000002,8,52,2,1,Homens
250890125000003,8,140,6,12,Homens
250890125000004,8,65,4,5,Mulheres
250890125000005,5,256,23,16,Homens
250890125000006,1,208,10,12,Mulheres
250890125000007,8,133,5,11,Homens
250900805000001,1,175,22,7,Mulheres
250900805000002,1,151,32,7,Mulheres
250900805000003,1,169,30,4,Mulheres
250900805000004,1,37,8,1,Homens
250900805000005,8,103,4,3,Homens
250900805000006,8,91,1,8,Mulheres
250900805000007,8,149,12,6,Mulheres
250900805000008,8,28,1,2,Mulheres
250900805000009,8,46,0,3,Mulheres
250900805000010,8,156,9,3,Homens
250900805000011,8,89,1,5,Mulheres
250900805000012,1,237,21,5,Mulheres
250900805000013,1,251,17,11,Homens
250900805000014,1,131,12,7,Mulheres
250900805000015,1,220,24,9,Mulheres
250900805000016,1,293,30,11,Homens
250900805000017,8,101,3,3,Mulheres
250900805000018,8,137,7,8,Mulheres
250900810000001,1,83,7,7,Mulheres
250900810000002,8,144,10,7,Mulheres
250900810000003,8,140,7,8,Mulheres
250905705000001,1,312,31,23,Homens
250905705000002,1,269,21,13,Homens
250905705000003,8,257,6,25,Homens
250905705000004,8,15,0,2,Mulheres
250905705000005,5,96,4,11,Homens
250905705000006,8,181,8,15,Homens
250905705000007,5,120,6,7,Mulheres
250905705000008,5,61,2,2,Mulheres
250905705000009,5,53,3,2,Homens
250905710000001,1,171,11,11,Mulheres
250905710000002,8,134,12,14,Mulheres
250905710000003,5,300,16,19,Mulheres
250905710000004,1,74,2,6,Mulheres
250910705000001,1,258,31,17,Homens
250910705000002,1,257,31,21,Homens
250910705000003,1,258,35,15,Homens
250910705000004,1,261,27,16,Homens
250910705000005,1,205,37,10,Homens
250910705000006,1,228,34,9,Mulheres
250910705000007,1,178,15,17,Mulheres
250910705000008,1,202,18,9,Mulheres
250910705000009,1,348,20,17,Homens
250910705000010,1,137,14,4,Mulheres
250910705000011,1,238,27,30,Mulheres
250910705000012,1,306,33,27,Homens
250910705000013,1,237,35,22,Homens
250910705000014,1,216,32,16,Homens
250910705000015,1,387,37,27,Homens
250910705000016,1,159,13,14,Mulheres
250910705000017,1,265,17,18,Mulheres
250910705000018,1,185,15,15,Mulheres
250910705000019,1,220,19,24,Mulheres
250910705000020,8,277,9,33,Homens
250910705000021,8,107,7,8,Mulheres
250910705000022,8,26,0,2,Mulheres
250910705000023,8,228,22,13,Homens
250910705000024,5,30,1,2,Mulheres
250910705000025,8,6,1,1,Mulheres
250910705000026,1,141,9,14,Homens
250910705000027,1,173,22,10,Homens
250910705000028,1,270,36,17,Homens
250910705000029,1,167,11,19,Mulheres
250910705000030,8,162,6,16,Homens
250910705000031,8,206,9,12,Homens
250915605000001,1,275,25,12,Homens
250915605000002,1,376,22,23,Mulheres
250915605000003,1,332,41,12,Homens
250915605000004,1,242,31,13,Homens
250915605000005,8,135,3,12,Homens
250915605000006,7,68,0,1,Mulheres
250915605000007,1,326,17,22,Mulheres
250920605000001,1,200,26,19,Homens
250920605000002,1,311,49,15,Homens
250920605000003,1,185,24,15,Homens
250920605000004,1,212,20,7,Mulheres
250920605000005,8,251,27,17,Homens
250920605000006,8,117,6,10,Homens
250920605000007,8,134,7,12,Homens
250920605000008,8,275,19,17,Homens
250920605000009,8,180,12,15,Mulheres
250920605000010,8,137,13,11,Homens
250920605000011,8,46,3,3,Mulheres
250920605000012,8,107,7,15,Homens
250920605000013,8,193,25,14,Homens
250920605000014,8,53,11,2,Mulheres
250920605000015,8,146,10,7,Mulheres
250920605000016,4,164,7,9,Mulheres
250920605000017,1,127,21,6,Mulheres
250920605000018,1,161,34,14,Homens
250920605000019,1,234,28,12,Homens
250920605000020,4,72,6,9,Mulheres
250920605000021,8,92,11,9,Mulheres
250920605000022,4,381,25,26,Mulheres
250930505000001,1,230,20,23,Mulheres
250930505000002,1,187,14,11,Homens
250930505000003,1,293,18,18,Mulheres
250930505000004,1,258,12,10,Homens
250930505000005,8,65,0,11,Mulheres
250930505000006,1,134,8,13,Homens
250930505000007,1,158,12,4,Mulheres
250930505000008,1,300,15,15,Mulheres
250930505000009,8,130,3,13,Homens
250930510000001,1,187,18,14,Homens
250930510000002,8,28,0,2,Mulheres
250933905000001,1,186,19,13,Homens
250933905000002,8,105,6,9,Mulheres
250933905000003,8,169,12,8,Mulheres
250933905000004,8,141,4,3,Homens
250933905000005,8,198,8,13,Homens
250933905000006,8,203,11,18,Mulheres
250933905000007,8,134,5,15,Homens
250937005000001,1,159,15,5,Mulheres
250937005000002,8,298,16,7,Mulheres
250937005000003,8,94,5,1,Homens
250937005000004,1,169,6,3,Homens
250939605000001,1,267,25,18,Homens
250939605000002,1,302,37,9,Mulheres
250939605000003,1,241,30,23,Homens
250939605000004,8,98,6,7,Mulheres
250939605000005,8,228,19,13,Homens
250939605000006,8,89,5,5,Mulheres
250939605000007,8,50,2,5,Mulheres
250939605000008,8,43,2,1,Homens
250939605000009,8,22,1,1,Mulheres
250939605000010,1,249,23,12,Homens
250939605000011,1,90,16,3,Mulheres
250940405000001,1,363,45,29,Homens
250940405000002,1,281,38,20,Homens
250940405000003,1,247,38,16,Homens
250940405000004,1,151,8,3,Homens
250940405000005,1,205,25,10,Homens
250940405000006,8,243,7,15,Homens
250940405000007,8,335,21,26,Mulheres
250940405000008,8,208,12,13,Mulheres
250940405000009,5,113,12,8,Mulheres
250940405000010,8,117,11,10,Homens
250940405000011,1,329,50,16,Homens
250940420000001,1,151,20,14,Homens
250940420000002,8,141,14,9,Mulheres
250940420000003,8,239,13,18,Mulheres
250940420000004,5,57,1,4,Mulheres
250940420000005,5,30,3,4,Mulheres
250940420000006,8,132,5,7,Mulheres
250940420000007,8,122,17,6,Mulheres
250940420000008,8,104,9,5,Homens
250940420000009,5,50,5,2,Homens
250950305000001,1,122,15,9,Mulheres
250950305000002,1,155,16,4,Mulheres
250950305000003,8,182,6,9,Mulheres
250950305000004,8,80,6,3,Homens
250950305000005,8,152,4,12,Homens
250950305000006,8,100,7,5,Homens
250950305000007,1,358,25,17,Homens
250950305000008,1,303,36,21,Homens
250960205000001,1,198,16,17,Mulheres
250960205000002,1,292,49,20,Homens
250960205000003,8,224,10,14,Mulheres
250960205000004,8,139,8,9,Mulheres
250960205000005,8,166,14,9,Mulheres
250960205000006,1,126,16,1,Homens
250960205000007,1,166,21,12,Homens
250970105000001,1,196,49,17,Homens
250970105000002,1,219,32,27,Homens
250970105000003,1,293,67,16,Homens
250970105000004,1,357,56,19,Homens
250970105000005,1,273,31,19,Homens
250970105000006,1,202,33,5,Mulheres
250970105000007,1,232,39,20,Homens
250970105000008,1,305,33,19,Homens
250970105000009,1,192,25,11,Homens
250970105000010,1,193,28,12,Homens
250970105000011,1,176,42,19,Homens
250970105000012,1,238,46,16,Homens
250970105000013,1,195,19,15,Homens
250970105000014,1,280,46,28,Homens
250970105000015,1,308,59,24,Homens
250970105000016,1,175,19,11,Homens
250970105000017,1,305,53,22,Homens
250970105000018,1,235,31,19,Homens
250970105000019,1,325,47,29,Homens
250970105000020,1,280,24,29,Mulheres
250970105000021,1,210,14,18,Mulheres
250970105000022,8,115,8,21,Homens
250970105000023,8,27,1,5,Mulheres
250970105000024,8,168,14,15,Mulheres
250970105000025,8,163,10,15,Mulheres
250970105000026,8,130,8,18,Homens
250970105000027,8,182,13,18,Mulheres
250970105000028,8,214,18,23,Mulheres
250970105000029,8,229,15,23,Mulheres
250970105000030,8,67,4,9,Mulheres
250970105000031,8,147,6,20,Homens
250970105000032,8,102,10,15,Mulheres
250970105000033,8,74,11,10,Homens
250970105000034,8,56,4,3,Homens
250970105000035,8,193,14,15,Mulheres
250970105000036,8,106,9,6,Homens
250970105000037,8,195,10,27,Mulheres
250970105000038,8,107,5,8,Mulheres
250970105000039,8,80,5,7,Mulheres
250970105000040,8,328,28,19,Homens
250970105000041,8,143,4,18,Homens
250970105000042,8,355,33,17,Homens
250970105000043,1,310,20,28,Mulheres
250970105000044,1,181,34,16,Homens
250970105000045,1,249,42,13,Homens
250970105000046,1,210,24,7,Mulheres
250970105000047,1,200,17,8,Mulheres
250970105000048,1,236,20,24,Mulheres
250970105000049,5,44,0,3,Mulheres
250970105000050,5,15,3,1,Homens
250980005000001,1,192,32,11,Homens
250980005000002,1,188,19,23,Mulheres
250980005000003,1,202,33,21,Homens
250980005000004,1,203,25,17,Homens
250980005000005,1,225,20,13,Homens
250980005000006,1,210,45,16,Homens
250980005000007,8,150,5,11,Homens
250980005000008,8,66,3,6,Mulheres
250980005000009,8,91,2,9,Mulheres
250980005000010,5,209,25,9,Mulheres
250980005000011,8,228,17,10,Homens
250980005000012,8,105,5,7,Mulheres
250980005000013,8,129,8,8,Mulheres
250980005000014,8,111,7,12,Homens
250980005000015,8,184,14,7,Mulheres
250980005000016,7,105,7,8,Mulheres
250980005000017,1,153,11,10,Homens
250990905000001,1,439,51,28,Homens
250990905000002,1,189,25,10,Homens
250990905000003,1,275,41,10,Homens
250990905000004,8,127,9,13,Homens
250990905000005,8,173,10,7,Mulheres
250990905000006,8,306,19,17,Homens
250990905000007,8,120,5,10,Homens
250990905000008,5,55,4,4,Mulheres
250990905000009,5,42,12,5,Mulheres
250990910000001,1,151,18,10,Homens
250990910000002,8,4,X,X,Mulheres
250990910000003,8,87,X,X,Mulheres
250990910000004,8,377,25,36,Mulheres
250990910000005,8,229,11,14,Mulheres
250990910000006,8,179,7,15,Homens
250990910000007,5,97,10,12,Mulheres
251000605000001,1,193,29,9,Mulheres
251000605000002,1,323,21,13,Homens
251000605000003,8,138,5,7,Mulheres
251000605000004,8,336,24,10,Homens
251000605000005,8,178,1,8,Mulheres
251000605000006,8,115,3,10,Homens
251000605000007,8,136,11,8,Mulheres
251000605000008,8,159,2,8,Mulheres
251000605000009,1,235,19,7,Mulheres
251000605000010,1,206,29,9,Mulheres
251000605000011,5,38,2,0,Homens
251000605000012,5,43,3,1,Homens
251000605000013,8,13,0,0,Mulheres
251010505000001,1,220,38,17,Homens
251010505000002,1,245,40,14,Homens
251010505000003,1,197,19,8,Mulheres
251010505000004,1,173,25,10,Homens
251010505000005,1,194,21,18,Homens
251010505000006,1,163,20,9,Mulheres
251010505000007,1,228,33,11,Homens
251010505000008,1,227,26,11,Homens
251010505000009,8,188,9,13,Homens
251010505000010,8,120,5,10,Homens
251010505000011,4,243,25,12,Homens
251010505000012,4,215,15,20,Mulheres
251010505000013,1,152,16,8,Mulheres
251010505000014,1,301,27,20,Homens
251010505000015,1,310,23,21,Homens
251020405000001,1,209,18,10,Homens
251020405000002,1,334,41,17,Homens
251020405000003,1,224,36,12,Homens
251020405000004,8,276,24,14,Homens
251020405000005,8,77,5,2,Homens
251020405000006,5,165,16,12,Homens
251020405000007,8,26,1,2,Mulheres
251020405000008,8,169,13,4,Mulheres
251020405000009,1,204,19,10,Homens
251030305000001,1,261,33,12,Homens
251030305000002,1,95,5,7,Mulheres
251030305000003,8,227,10,19,Mulheres
251030305000004,8,139,5,15,Homens
251030305000005,1,153,24,10,Homens
251030305000006,1,287,23,10,Homens
251030305000007,8,151,6,11,Homens
251040205000001,1,172,20,6,Mulheres
251040205000002,1,172,14,9,Mulheres
251040205000003,1,274,30,9,Mulheres
251040205000004,8,234,13,18,Mulheres
251040205000005,8,114,4,16,Homens
251040205000006,8,73,3,2,Homens
251040205000007,8,72,5,2,Homens
251040205000008,1,190,23,6,Mulheres
251040205000009,1,198,15,11,Homens
251040230000001,1,90,8,3,Homens
251040230000002,8,216,20,4,Mulheres
251040230000003,8,66,3,3,Mulheres
251050105000001,1,169,24,6,Mulheres
251050105000002,8,48,3,2,Homens
251050105000003,8,101,9,7,Homens
251050105000004,8,133,6,20,Homens
251050105000005,8,217,8,17,Homens
251050105000006,1,200,24,11,Homens
251050105000007,1,193,8,8,Mulheres
251060005000001,1,324,45,30,Homens
251060005000002,1,151,14,14,Mulheres
251060005000003,8,81,5,13,Homens
251060005000004,8,195,7,19,Homens
251060005000005,1,191,21,20,Homens
251065905000001,1,231,28,19,Homens
251065905000002,8,44,3,5,Mulheres
251065905000003,8,127,15,11,Homens
251070905000001,1,91,9,2,Homens
251070905000002,8,155,17,13,Homens
251070905000003,8,27,1,5,Mulheres
251070905000004,8,165,12,22,Mulheres
251070905000005,1,236,25,23,Homens
251080805000001,1,150,49,21,Homens
251080805000002,1,176,33,23,Homens
251080805000003,1,282,69,19,Homens
251080805000004,1,177,39,27,Homens
251080805000005,1,107,25,14,Homens
251080805000006,1,141,21,18,Homens
251080805000007,1,233,34,26,Homens
251080805000008,1,235,51,9,Mulheres
251080805000009,1,206,40,17,Homens
251080805000010,1,257,23,7,Mulheres
251080805000011,1,312,42,21,Homens
251080805000012,1,247,36,7,Mulheres
251080805000013,1,276,17,16,Homens
251080805000014,1,267,50,13,Homens
251080805000015,1,229,36,18,Homens
251080805000016,1,309,61,20,Homens
251080805000017,1,232,54,15,Homens
251080805000018,1,216,25,16,Homens
251080805000019,1,218,31,12,Homens
251080805000020,1,240,41,10,Homens
251080805000021,1,319,46,18,Homens
251080805000022,1,316,43,12,Homens
251080805000023,1,209,32,6,Mulheres
251080805000024,1,279,22,18,Homens
251080805000025,1,341,39,25,Homens
251080805000026,1,191,21,11,Homens
251080805000027,1,134,11,7,Mulheres
251080805000028,1,162,24,14,Homens
251080805000029,1,219,35,17,Homens
251080805000030,1,298,53,14,Homens
251080805000031,1,149,29,9,Mulheres
251080805000032,1,275,26,10,Homens
251080805000033,1,172,25,14,Homens
251080805000034,1,274,39,14,Homens
251080805000035,1,133,20,13,Homens
251080805000036,1,275,43,16,Homens
251080805000037,1,341,52,13,Homens
251080805000038,1,304,31,11,Homens
251080805000039,1,262,29,11,Homens
251080805000040,1,131,16,5,Mulheres
251080805000041,1,206,23,13,Homens
251080805000042,1,215,28,7,Mulheres
251080805000043,1,338,25,12,Homens
251080805000044,1,323,34,16,Homens
251080805000045,1,178,14,5,Mulheres
251080805000046,1,283,33,10,Homens
251080805000047,1,160,19,10,Homens
251080805000048,1,2,X,X,Mulheres
251080805000049,1,484,21,15,Homens
251080805000050,1,230,23,5,Mulheres
251080805000051,1,191,13,5,Mulheres
251080805000052,1,143,23,7,Mulheres
251080805000053,1,171,22,7,Mulheres
251080805000054,1,114,15,7,Mulheres
251080805000055,1,180,9,14,Homens
251080805000056,1,188,17,10,Homens
251080805000057,1,154,14,3,Mulheres
251080805000058,1,321,30,16,Homens
251080805000059,1,328,31,8,Mulheres
251080805000060,1,187,19,10,Homens
251080805000061,1,374,22,13,Homens
251080805000062,1,99,5,8,Mulheres
251080805000063,1,260,18,14,Homens
251080805000064,1,280,26,11,Homens
251080805000065,1,233,20,15,Homens
251080805000066,1,274,31,17,Homens
251080805000067,1,250,15,3,Mulheres
251080805000068,1,318,26,23,Homens
251080805000069,1,141,11,9,Mulheres
251080805000070,1,164,10,5,Mulheres
251080805000071,1,204,13,8,Mulheres
251080805000072,1,188,8,12,Homens
251080805000073,1,177,9,2,Homens
251080805000074,1,466,39,19,Homens
251080805000075,1,221,25,6,Mulheres
251080805000076,1,301,19,21,Mulheres
251080805000077,1,4,X,X,Mulheres
251080805000078,1,180,14,17,Mulheres
251080805000079,1,326,26,18,Homens
251080805000080,1,101,X,X,Mulheres
251080805000081,1,139,10,5,Mulheres
251080805000082,1,236,17,14,Homens
251080805000083,1,17,1,0,Homens
251080805000084,1,15,0,1,Mulheres
251080805000085,1,125,14,3,Mulheres
251080805000086,1,396,26,14,Homens
251080805000087,1,319,37,14,Homens
251080805000088,1,79,8,5,Homens
251080805000089,1,6,X,X,Mulheres
251080805000090,1,6,1,0,Homens
251080805000091,1,70,16,6,Mulheres
251080805000092,1,65,23,8,Mulheres
251080805000093,1,114,31,12,Homens
251080805000094,1,103,20,7,Mulheres
251080805000095,1,24,5,0,Homens
251080805000096,1,94,8,4,Homens
251080805000097,1,45,6,0,Homens
251080805000098,1,60,9,5,Homens
251080805000099,1,249,25,7,Mulheres
251080805000100,1,252,0,0,Mulheres
251080805000101,1,70,3,1,Homens
251080805000102,1,438,42,32,Homens
251080805000103,1,6,0,1,Mulheres
251080805000104,1,33,4,2,Homens
251080805000105,1,77,3,1,Homens
251080805000106,8,165,6,24,Homens
251080805000107,8,130,5,13,Homens
251080805000108,8,132,4,20,Homens
251080805000109,8,10,1,2,Mulheres
251080805000110,7,58,1,3,Mulheres
251080805000111,8,162,8,11,Homens
251080805000112,1,212,17,6,Mulheres
251080805000113,1,151,17,14,Homens
251080805000114,1,185,26,7,Mulheres
251080805000115,1,167,15,5,Mulheres
251080805000116,1,327,20,22,Mulheres
251080805000117,1,247,21,12,Homens
251080805000118,1,217,18,10,Homens
251080805000119,1,187,17,6,Mulheres
251080805000120,1,290,20,12,Homens
251080805000121,1,217,31,7,Mulheres
251080805000122,1,228,14,5,Mulheres
251080805000123,1,178,24,9,Mulheres
251080805000124,1,286,22,11,Homens
251080805000125,1,194,19,7,Mulheres
251080805000126,1,305,20,14,Homens
251080805000127,1,182,13,8,Mulheres
251080805000128,1,152,18,5,Mulheres
251080805000129,1,141,12,13,Mulheres
251080805000130,1,190,18,5,Mulheres
251080805000131,1,182,11,11,Mulheres
251080805000132,1,91,9,7,Homens
251080805000133,1,255,28,19,Homens
251080805000134,1,223,17,11,Homens
251080805000135,1,260,18,11,Homens
251080805000136,1,269,27,10,Homens
251080805000137,1,108,3,5,Mulheres
251080805000138,1,226,27,8,Mulheres
251080805000139,1,197,17,13,Homens
251080805000140,1,201,22,14,Homens
251080805000141,1,198,18,13,Homens
251080805000142,1,175,48,26,Homens
251080805000143,1,165,42,28,Homens
251080805000144,1,191,10,8,Mulheres
251080810000001,1,278,24,9,Mulheres
251080810000002,8,101,4,10,Homens
251080810000003,8,161,1,13,Mulheres
251090705000001,1,288,46,14,Homens
251090705000002,1,263,28,10,Homens
251090705000003,1,242,23,8,Mulheres
251090705000004,8,128,8,19,Homens
251090705000005,8,54,1,1,Mulheres
251090705000006,8,145,9,6,Homens
251090705000007,8,129,4,13,Homens
251090705000008,8,141,3,10,Homens
251090705000009,8,189,10,8,Mulheres
251090705000010,8,76,2,3,Mulheres
